bytes,builtin unrolled,builtin manual,builtin movdq manual,SSSE3
9695232, 2169528, 1341309, 1735855, 2483321
9696256, 2290469, 1428732, 1750128, 2483540
9697280, 2228608, 1456337, 1800628, 2483939
9698304, 2170365, 1321770, 1750737, 2484161
9699328, 2327524, 1452328, 1750901, 2484329
9700352, 2229463, 1361749, 1658399, 2484616
9701376, 2229726, 1385105, 1750666, 2484924
9702400, 2291746, 1459583, 1702865, 2485273
9703424, 2267631, 1519002, 1751609, 2485359
9704448, 2812465, 1453519, 1751878, 2485533
9705472, 2171820, 1352331, 1658656, 2485956
9706496, 2239955, 1354233, 1659874, 2485802
9707520, 2292806, 1396763, 1705356, 2486219
9708544, 2231231, 1315522, 1659771, 2486692
9709568, 2293185, 1417523, 1705570, 2486804
9710592, 2231630, 1378824, 1760928, 2487224
9711616, 2214440, 1376698, 1704974, 2487310
9712640, 2318701, 1377309, 1752684, 2487757
9713664, 2180290, 1285732, 1660459, 2488141
9714688, 2294682, 1438001, 1784370, 2488126
9715712, 2294957, 1382638, 1707105, 2488729
9716736, 2233017, 1321385, 1753602, 2488634
9717760, 2295414, 1427716, 1754041, 2488850
9718784, 2292061, 1325925, 1744555, 2489442
9719808, 2295550, 1454057, 1706930, 2489365
9720832, 2295949, 1450449, 1706933, 2489885
9721856, 2234205, 1389257, 1662603, 2490137
9722880, 2296419, 1400388, 1754728, 2490474
9723904, 2176210, 1444422, 1749274, 2490550
9724928, 2296818, 1418249, 1754545, 2490586
9725952, 2235075, 1474196, 1755182, 2491298
9726976, 2176520, 1351553, 1755142, 2491319
9728000, 2298097, 1433372, 1755142, 2491419
9729024, 2235770, 1378813, 1663023, 2491836
9730048, 2298551, 1408628, 1709042, 2492061
9731072, 2298715, 1453179, 1755735, 2492463
9732096, 2177653, 1374756, 1663602, 2492567
9733120, 2364535, 1571244, 1756752, 2493013
9734144, 2203573, 1378212, 1756388, 2492925
9735168, 2299674, 1418196, 1701441, 2493223
9736192, 2237052, 1538417, 1786493, 2493560
9737216, 2178903, 1407535, 1710230, 2493598
9738240, 2300094, 1444647, 1709671, 2493661
9739264, 2238082, 1400748, 1757405, 2494737
9740288, 2205190, 1327555, 1700636, 2494639
9741312, 2238575, 1497429, 1757645, 2494923
9742336, 2179923, 1509992, 1666278, 2495204
9743360, 2298525, 1601100, 1758613, 2495443
9744384, 2180145, 1539381, 1666408, 2495931
9745408, 2301843, 1581850, 1758817, 2495795
9746432, 2301843, 1363935, 1710097, 2495869
9747456, 2302304, 1320377, 1665681, 2496534
9748480, 2302304, 1365557, 1711941, 2496614
9749504, 2240406, 1410375, 1711901, 2496945
9750528, 2181780, 1290655, 1667259, 2497135
9751552, 2303092, 1366923, 1759379, 2497129
9752576, 2241295, 1545795, 1667088, 2497667
9753600, 2241634, 1571873, 1761528, 2498338
9754624, 2182785, 1389317, 1713542, 2498766
9755648, 2183223, 1468880, 1707329, 2498710
9756672, 2242084, 1604594, 1760875, 2499080
9757696, 2183551, 1519418, 1714147, 2499234
9758720, 2305253, 1508592, 1761630, 2499715
9759744, 2242942, 1503456, 1668655, 2505839
9760768, 2184151, 1367820, 1668333, 2499907
9761792, 2305686, 1360683, 1812252, 2500242
9762816, 2184760, 1430844, 1669539, 2500327
9763840, 2243909, 1366476, 1743335, 2500626
9764864, 2306189, 1396411, 1763017, 2501368
9765888, 2185322, 1401819, 1669983, 2501351
9766912, 2372689, 1606968, 1762585, 2501619
9767936, 2185736, 1433458, 1671003, 2501838
9768960, 2307169, 1375868, 1763651, 2501797
9769984, 2245021, 1439741, 1762730, 2502229
9771008, 2186552, 1570719, 1751272, 2502536
9772032, 2308012, 1544582, 1763348, 2502912
9773056, 2308411, 1472985, 1762779, 2502986
9774080, 2187282, 1556473, 1716227, 2503335
9775104, 2246475, 1527739, 1763747, 2503890
9776128, 2246620, 1467325, 1716414, 2503926
9777152, 2187746, 1508373, 1718372, 2504097
9778176, 2309286, 1573007, 1764906, 2504718
9779200, 2247527, 1604698, 1719001, 2504886
9780224, 2300029, 1406784, 1717747, 2505002
9781248, 2247808, 1433823, 1815183, 2505392
9782272, 2247847, 1450700, 1765330, 2505638
9783296, 2310751, 1407745, 1764900, 2505797
9784320, 2308439, 1410528, 1716716, 2505827
9785344, 2282739, 1434411, 1766086, 2506569
9786368, 2311465, 1446209, 1766022, 2506643
9787392, 2249386, 1354315, 1765583, 2507024
9788416, 2311814, 1399236, 1766260, 2507119
9789440, 2312071, 1529489, 1766733, 2506947
9790464, 2312566, 1436048, 1718856, 2507831
9791488, 2312776, 1506674, 1766501, 2507881
9792512, 2257875, 1440436, 1767035, 2507923
9793536, 2191362, 1465683, 1719303, 2508384
9794560, 2250761, 1330666, 1767048, 2508461
9795584, 2251099, 1459070, 1675026, 2508866
9796608, 2192072, 1570138, 1674588, 2509061
9797632, 2313904, 1467772, 1767570, 2509398
9798656, 2251713, 1464210, 1674542, 2509762
9799680, 2314566, 1373915, 1720865, 2509921
9800704, 2252308, 1521063, 1743805, 2510507
9801728, 2308151, 1599937, 1769530, 2510374
9802752, 2315205, 1512196, 1769171, 2510596
9803776, 2193771, 1434650, 1676563, 2510968
9804800, 2316027, 1366676, 1770130, 2511376
9805824, 2316114, 1428674, 1722757, 2511474
9806848, 2194490, 1428445, 1721666, 2511793
9807872, 2371744, 1451909, 1771381, 2512065
9808896, 2194921, 1331168, 1676942, 2512532
9809920, 2383095, 1440524, 1721872, 2512757
9810944, 2317462, 1443038, 1770377, 2512961
9811968, 2195687, 1485047, 1722600, 2513236
9812992, 2255248, 1466394, 1771752, 2513641
9814016, 2320818, 1475146, 1723050, 2513487
9815040, 2196341, 1381902, 1678027, 2513626
9816064, 2307861, 1403046, 1772127, 2514051
9817088, 2318942, 1391377, 1724105, 2514596
9818112, 2197062, 1298839, 1678689, 2514806
9819136, 2303452, 1458885, 1771734, 2514932
9820160, 2197311, 1400981, 1822436, 2515175
9821184, 2319798, 1444904, 1772581, 2515672
9822208, 2320092, 1512758, 1772726, 2516118
9823232, 2198210, 1375989, 1724290, 2516313
9824256, 2257594, 1510040, 1772989, 2516023
9825280, 2198573, 1369686, 1708502, 2516172
9826304, 2199023, 1400510, 1680594, 2517017
9827328, 2321242, 1434702, 1771978, 2517153
9828352, 2318726, 1347979, 1680517, 2517529
9829376, 2258951, 1411045, 1774318, 2517836
9830400, 2375002, 1365851, 1726360, 2585838
9831424, 2321060, 1414136, 1725686, 2586421
9832448, 2323662, 1434540, 1774318, 2586460
9833472, 2323155, 1460838, 1773660, 2586617
9834496, 2322670, 1407130, 1774639, 2586795
9835520, 2323557, 1481846, 1773984, 2587342
9836544, 2323029, 1456819, 1825634, 2519693
9837568, 2231205, 1374463, 1682273, 2519698
9838592, 2260924, 1538154, 1774500, 2519828
9839616, 2202047, 1376725, 1759112, 2520432
9840640, 2201822, 1413306, 1775252, 2520479
9841664, 2325968, 1452511, 1775913, 2520786
9842688, 2202703, 1432231, 1728340, 2521366
9843712, 2325192, 1508796, 1826833, 2589495
9844736, 2353100, 1471081, 1827891, 2521283
9845760, 2262583, 1379647, 1683707, 2521910
9846784, 2325687, 1480190, 1753491, 2522324
9847808, 2263388, 1447280, 1829076, 2522617
9848832, 2203904, 1391806, 1778203, 2522631
9849856, 2328552, 1499012, 1826858, 2522693
9850880, 2261168, 1461743, 1684520, 2523039
9851904, 2264143, 1425663, 1777279, 2523335
9852928, 2327164, 1435407, 1778277, 2523589
9853952, 2204959, 1448609, 1730621, 2524021
9854976, 2327878, 1471823, 1778166, 2524192
9856000, 2380832, 1368176, 1769025, 2524571
9857024, 2236952, 1382505, 1730268, 2524491
9858048, 2394857, 1459654, 1779860, 2524896
9859072, 2295379, 1479550, 1686199, 2525268
9860096, 2328700, 1449534, 1779912, 2525304
9861120, 2329219, 1452718, 1779653, 2525662
9862144, 2266549, 1408703, 1687006, 2525854
9863168, 2329618, 1438629, 1779297, 2526315
9864192, 2266981, 1340244, 1780144, 2526492
9865216, 2207549, 1370854, 1686459, 2526706
9866240, 2330459, 1410308, 1779977, 2527200
9867264, 2207892, 1388288, 1733622, 2527527
9868288, 2267837, 1494804, 1687115, 2527465
9869312, 2295620, 1371557, 1732002, 2528036
9870336, 2293699, 1422676, 1780735, 2527862
9871360, 2331516, 1458795, 1781866, 2528512
9872384, 2308771, 1427870, 1781248, 2528275
9873408, 2270290, 1406407, 1688153, 2528938
9874432, 2332474, 1466952, 1833014, 2529109
9875456, 2209751, 1333285, 1688573, 2529579
9876480, 2210257, 1382818, 1688313, 2529745
9877504, 2332851, 1444335, 1782447, 2529736
9878528, 2210606, 1427228, 1734565, 2530260
9879552, 2333485, 1396434, 1734308, 2530434
9880576, 2333785, 1378938, 1836094, 2530983
9881600, 2270849, 1400347, 1688981, 2530830
9882624, 2334094, 1443510, 1782963, 2531158
9883648, 2271218, 1411464, 1735874, 2531575
9884672, 2271913, 1474262, 1736022, 2531871
9885696, 2334792, 1453459, 1834299, 2532060
9886720, 2212436, 1388670, 1771609, 2532412
9887744, 2335383, 1368512, 1690223, 2532385
9888768, 2388691, 1502625, 1836535, 2601414
9889792, 2336094, 1412607, 1785115, 2533068
9890816, 2336196, 1454684, 1785102, 2533142
9891840, 2336944, 1413738, 1736457, 2533931
9892864, 2273597, 1390428, 1784920, 2534002
9893888, 2396824, 1434555, 1784573, 2534233
9894912, 2214284, 1423938, 1737376, 2534026
9895936, 2214369, 1422349, 1736738, 2534387
9896960, 2337472, 1485139, 1784830, 2534880
9897984, 2274694, 1403797, 1692490, 2535191
9899008, 2404945, 1482808, 1836765, 2535581
9900032, 2338539, 1455300, 1787114, 2535634
9901056, 2215478, 1456229, 1738506, 2535821
9902080, 2338712, 1474333, 1786527, 2536267
9903104, 2339361, 1427111, 1785924, 2536684
9904128, 2276126, 1427218, 1693392, 2536802
9905152, 2276410, 1464451, 1785630, 2536823
9906176, 2407708, 1453000, 1789222, 2537612
9907200, 2276812, 1472772, 1695308, 2537769
9908224, 2340192, 1474840, 1838638, 2537597
9909248, 2217258, 1388445, 1739709, 2538224
9910272, 2340841, 1500019, 1840594, 2538537
9911296, 2277664, 1494130, 1789120, 2538283
9912320, 2277942, 1381952, 1787553, 2538706
9913344, 2278308, 1366570, 1694622, 2538940
9914368, 2341571, 1425186, 1787806, 2539338
9915392, 2278834, 1433972, 1789250, 2539448
9916416, 2342226, 1498625, 1790298, 2540058
9917440, 2342600, 1386903, 1790285, 2540303
9918464, 2279523, 1388500, 1741758, 2540459
9919488, 2342819, 1414190, 1776404, 2540657
9920512, 2219632, 1389070, 1696026, 2540826
9921536, 2220439, 1390785, 1697375, 2541169
9922560, 2343574, 1350918, 1840975, 2541341
9923584, 2220531, 1423227, 1743517, 2541653
9924608, 2344155, 1442960, 1792700, 2542189
9925632, 2281001, 1350661, 1842371, 2542225
9926656, 2221258, 1369591, 1697425, 2542863
9927680, 2344661, 1389277, 1791491, 2542650
9928704, 2344810, 1406565, 1742689, 2542884
9929728, 2281841, 1420245, 1744085, 2543158
9930752, 2345505, 1391298, 1791120, 2543655
9931776, 2276513, 1403727, 1697058, 2543907
9932800, 2345978, 1414879, 1744275, 2544152
9933824, 2346330, 1420214, 1792706, 2544164
9934848, 2271220, 1456058, 1777166, 2544726
9935872, 2283252, 1429324, 1744974, 2544504
9936896, 2341973, 1591870, 1843235, 2545270
9937920, 2223934, 1418276, 1700583, 2545462
9938944, 2284144, 1456587, 1794774, 2545840
9939968, 2414894, 1441842, 1744922, 2545970
9940992, 2224679, 1416366, 1699270, 2546275
9942016, 2415218, 1390328, 1745439, 2546171
9943040, 2224735, 1317503, 1793636, 2546195
9944064, 2225179, 1355320, 1730222, 2547002
9945088, 2292292, 1471722, 1794427, 2547351
9946112, 2225578, 1418418, 1746053, 2547251
9947136, 2349493, 1404929, 1795957, 2547661
9948160, 2349570, 1417970, 1794378, 2547297
9949184, 2226240, 1450189, 1747936, 2548433
9950208, 2349737, 1517920, 1795448, 2548637
9951232, 2348600, 1391741, 1748044, 2548622
9952256, 2227024, 1356230, 1795691, 2548918
9953280, 2417729, 1440370, 1796251, 2549207
9954304, 2287559, 1432021, 1796276, 2549704
9955328, 2227689, 1485441, 1702013, 2549784
9956352, 2351295, 1473327, 1796059, 2550083
9957376, 2275911, 1344315, 1786715, 2550322
9958400, 2228469, 1344135, 1702463, 2550201
9959424, 2352077, 1469407, 1749540, 2550881
9960448, 2288907, 1350450, 1793814, 2550996
9961472, 2289222, 1408755, 1797972, 2551354
9962496, 2289551, 1472642, 1749377, 2551688
9963520, 2229605, 1346891, 1749707, 2551804
9964544, 2290001, 1541336, 1797988, 2552309
9965568, 2354079, 1496071, 1798273, 2552433
9966592, 2353416, 1522242, 1703829, 2552599
9967616, 2354163, 1438913, 1798937, 2552947
9968640, 2230551, 1355607, 1750323, 2553013
9969664, 2291416, 1405599, 1704656, 2553193
9970688, 2354877, 1392204, 1798993, 2553734
9971712, 2355307, 1391432, 1706277, 2553814
9972736, 2291842, 1321201, 1705118, 2554361
9973760, 2422892, 1431455, 1799169, 2554462
9974784, 2232174, 1487438, 1777141, 2554863
9975808, 2356348, 1508678, 1800810, 2554873
9976832, 2292709, 1458210, 1753294, 2555319
9977856, 2285379, 1354980, 1752257, 2555680
9978880, 2411023, 1495380, 1801641, 2555898
9979904, 2357331, 1354820, 1706274, 2555883
9980928, 2233244, 1357552, 1801713, 2556359
9981952, 2357566, 1486057, 1801233, 2556570
9982976, 2293906, 1454836, 1707016, 2556918
9984000, 2357900, 1317896, 1706956, 2557199
9985024, 2359254, 1496529, 1802213, 2557202
9986048, 2294870, 1362723, 1752732, 2557888
9987072, 2359003, 1498596, 1754394, 2557847
9988096, 2295242, 1435973, 1753922, 2558045
9989120, 2235172, 1448953, 1753641, 2558420
9990144, 2388250, 1399771, 1803620, 2558846
9991168, 2359983, 1478764, 1801638, 2559216
9992192, 2235890, 1362197, 1754376, 2559407
9993216, 2360515, 1466107, 1804009, 2559316
9994240, 2348789, 1400392, 1708565, 2559827
9995264, 2360688, 1325433, 1708716, 2559857
9996288, 2428361, 1470176, 1855602, 2560271
9997312, 2236949, 1326038, 1804170, 2560602
9998336, 2358711, 1399446, 1710058, 2561025
9999360, 2297871, 1442114, 1804123, 2561294
10000384, 2365473, 1472311, 1806123, 2561557
10001408, 2362289, 1394402, 1757045, 2561619
10002432, 2362527, 1457082, 1756558, 2562060
10003456, 2238439, 1387587, 1710726, 2562278
10004480, 2363127, 1521429, 1856140, 2562376
10005504, 2363330, 1506642, 1756162, 2562784
10006528, 2239013, 1343961, 1711542, 2562665
10007552, 2363921, 1480849, 1805916, 2563183
10008576, 2343598, 1427218, 1710587, 2563627
10009600, 2239831, 1327995, 1737568, 2563798
10010624, 2364332, 1419046, 1805978, 2563659
10011648, 2352038, 1322544, 1711932, 2564372
10012672, 2300963, 1431675, 1807221, 2564378
10013696, 2301232, 1426813, 1758435, 2564708
10014720, 2365550, 1328442, 1711983, 2565046
10015744, 2435555, 1614154, 1861045, 2564251
10016768, 2365661, 1431280, 1807168, 2565637
10017792, 2363798, 1411089, 1759105, 2565862
10018816, 2302531, 1532768, 1807700, 2566054
10019840, 2366780, 1402293, 1807598, 2566474
10020864, 2242226, 1422726, 1713552, 2566468
10021888, 2303142, 1443655, 1859135, 2566666
10022912, 2367881, 1423404, 1859939, 2567497
10023936, 2303897, 1441987, 1715214, 2567825
10024960, 2303943, 1359353, 1760834, 2567949
10025984, 2331385, 1574184, 1761173, 2567961
10027008, 2243731, 1366900, 1714759, 2568215
10028032, 2368799, 1567187, 1760846, 2568484
10029056, 2244222, 1451693, 1861463, 2568883
10030080, 2305224, 1575823, 1762089, 2568919
10031104, 2350586, 1429329, 1809879, 2569229
10032128, 2305517, 1361665, 1762881, 2569167
10033152, 2305493, 1443562, 1715442, 2569740
10034176, 2437755, 1595712, 1862864, 2570220
10035200, 2306113, 1358312, 1717479, 2570551
10036224, 2309398, 1551440, 1769668, 2570755
10037248, 2371080, 1509495, 1764851, 2570435
10038272, 2307116, 1505862, 1717388, 2571252
10039296, 2307171, 1607472, 1716371, 2571107
10040320, 2439118, 1491556, 1812806, 2571831
10041344, 2371933, 1543464, 1760429, 2572112
10042368, 2372223, 1576268, 1813353, 2572378
10043392, 2308138, 1490545, 1763890, 2572440
10044416, 2308422, 1406110, 1764878, 2572478
10045440, 2372745, 1431351, 1812565, 2573067
10046464, 2372962, 1483928, 1813529, 2573268
10047488, 2321160, 1456565, 1764295, 2573212
10048512, 2373586, 1505847, 1812933, 2573638
10049536, 2309791, 1480711, 1865373, 2573646
10050560, 2248695, 1420384, 1718277, 2574122
10051584, 2374656, 1452432, 1814082, 2574382
10052608, 2310298, 1497205, 1814521, 2574696
10053632, 2341638, 1470293, 1765150, 2575119
10054656, 2374952, 1534968, 1814620, 2575237
10055680, 2288510, 1429473, 1814781, 2575438
10056704, 2375422, 1333548, 1720060, 2575731
10057728, 2311698, 1486499, 1814639, 2575748
10058752, 2311743, 1468111, 1719472, 2576156
10059776, 2448777, 1471308, 1815495, 2576207
10060800, 2376285, 1523807, 1766712, 2576857
10061824, 2251527, 1416816, 1720019, 2577170
10062848, 2312493, 1457143, 1767779, 2577096
10063872, 2376980, 1444915, 1815761, 2577496
10064896, 2360448, 1410428, 1720468, 2578167
10065920, 2252225, 1395171, 1720974, 2578114
10066944, 2377657, 1409557, 1816372, 2578321
10067968, 2252878, 1448666, 1767948, 2578932
10068992, 2313826, 1411346, 1720832, 2578823
10070016, 2378368, 1483232, 1868976, 2578803
10071040, 2298204, 1409945, 1721582, 2579293
10072064, 2253523, 1467479, 1767822, 2579565
10073088, 2315064, 1678302, 1817829, 2580189
10074112, 2254191, 1372364, 1722253, 2580576
10075136, 2312481, 1482506, 1872185, 2580692
10076160, 2378644, 1558569, 1818926, 2580775
10077184, 2282115, 1447093, 1723643, 2581147
10078208, 2255078, 1532332, 1769592, 2581206
10079232, 2316334, 1407115, 1871475, 2581898
10080256, 2316615, 1345474, 1724684, 2581561
10081280, 2317005, 1451715, 1819822, 2582217
10082304, 2381688, 1469782, 1821015, 2582643
10083328, 2317443, 1406379, 1819782, 2583069
10084352, 2410112, 1413494, 1770360, 2583288
10085376, 2349249, 1450888, 2783069, 2583051
10086400, 2318017, 1484094, 1726041, 2583731
10087424, 2318458, 1365627, 1725361, 2583728
10088448, 2382946, 1506756, 1872943, 2584059
10089472, 2318755, 2461801, 1820851, 2584269
10090496, 2257966, 1399214, 1816643, 2584514
10091520, 2287080, 1473155, 1821405, 2584420
10092544, 2421080, 1488771, 1821445, 2585156
10093568, 2258756, 1422906, 1724933, 2585455
10094592, 2258972, 1384546, 1772473, 2585593
10095616, 2384806, 1467364, 1822196, 2585981
10096640, 2384912, 1407526, 1727067, 2586120
10097664, 2320852, 1452866, 1726662, 2586451
10098688, 2385542, 1485648, 1822864, 2586773
10099712, 2321248, 1492770, 1773806, 2587110
10100736, 2385014, 1467528, 1726961, 2587530
10101760, 2454259, 1486374, 1822984, 2587521
10102784, 2454748, 1440648, 1822591, 2587834
10103808, 2386701, 1439581, 1775435, 2587843
10104832, 2322239, 1460415, 1775338, 2588503
10105856, 2387087, 1412014, 1822059, 2588447
10106880, 2323076, 2322114, 1823908, 2588896
10107904, 2322892, 1361574, 1775565, 2588813
10108928, 2387780, 1416078, 1729089, 2589186
10109952, 2323678, 1511133, 1824925, 2589372
10110976, 2388212, 1469178, 1728918, 2589576
10112000, 2323956, 1441718, 1728557, 2589845
10113024, 2323892, 1403336, 1851630, 2590005
10114048, 2268918, 1437062, 1825287, 2590646
10115072, 2324814, 1340286, 1729048, 2591128
10116096, 2389446, 1440778, 1777360, 2590960
10117120, 2300374, 1377907, 1730420, 2591634
10118144, 2390188, 1455034, 1776879, 2591607
10119168, 2390287, 1410632, 1825692, 2591752
10120192, 2264740, 1488916, 1730647, 2592163
10121216, 2326056, 1377227, 1777722, 2592340
10122240, 2390790, 1463409, 1826746, 2592535
10123264, 2390967, 1525960, 1730532, 2592923
10124288, 2391297, 1484491, 1732232, 2593062
10125312, 2391594, 1485338, 1827210, 2593484
10126336, 2266147, 1427891, 1731670, 2594034
10127360, 2392565, 1464386, 1771483, 2593946
10128384, 2392212, 1442434, 1827577, 2594020
10129408, 2392394, 1368423, 1732596, 2594230
10130432, 2328284, 1443860, 1779618, 2594629
10131456, 2393037, 1453296, 1828171, 2595143
10132480, 2393659, 1447340, 1830365, 2596080
10133504, 2328816, 1522563, 1773329, 2595832
10134528, 2393770, 1506163, 1780424, 2596181
10135552, 2394360, 1666462, 1830146, 2666301
10136576, 2393980, 1519265, 1829407, 2667531
10137600, 2394466, 1635545, 1884295, 2596636
10138624, 2395182, 1413995, 1829877, 2596982
10139648, 2359913, 1624477, 1858568, 2667338
10140672, 2463719, 1489614, 1781799, 2668356
10141696, 2395748, 1530102, 1831323, 2598059
10142720, 2395748, 1520934, 1830108, 2598144
10143744, 2331330, 1539994, 1781914, 2598647
